LON,LAT,Application____KOAP__or_Class__Nursery_,Commercial,Organization,Last_known_Address,Last_Known_Contact_Name,Phone,Email,Web,County,Data_Source,Status__2023_,Instance__
-82.871987,38.630955,,No,Greenup County FFA,"196 Musketeer Drive, Greenup, KY 41144",Carrie Davis,(606) 473-9812,carrie.davis@greenup.kyschools.us,,Greenup,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-82.9913763,38.6540303,,No,Howard's Greenhouse,"4806 State Route 784, South Shore, KY 41175",Connie Howard,(606) 932-3949,choward3949@windstream.net,,Greenup,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-82.8176276,38.5322374,,,Imel's Greenhouse,"2836 State Route 1, Greenup, KY 41144",Kenneth Imel,(606) 473-1708,kennyimel@gmail.com,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,2
-82.8301677,38.5731349,,,Wireman's Greenhouse/Wireman Family Farm/Roadside Market,"Us 23 Highway/Slash Branch Road, Greenup, KY 41144","Jeff, Melissa Or Ashley Wireman",(606) 314-0295,missy.wireman@greenup.kyschools.us,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,2
-82.7764671,38.520002,,,Sweet Bee Gardens,"159 Critter Lane, Greenup, KY 41144",Shane Fields,(606) 836-2353,info@sbgardens.biz,www.sbgardens.biz,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,3
-82.8835115,38.5621052,,,Maurice E. Hieneman,"80 Lime Hollow Rd., Greenup, KY 41144",Maurice Hieneman,(606) 473-7552,,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.871987,38.630955,,,Greenup County FFA,"196 Musketeer Drive, Greenup, KY 41144",Carrie Davis,(606) 473-9812,carrie.davis@greenup.kyschools.us,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,3
-82.9472829,38.5769436,,,Cox Farm,"23210 St. Rt. 7, Greenup, KY 41144",Johnny Cox,,coxfarm@windstream.net,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.9913763,38.6540303,,,Howard's Greenhouse,"4806 State Route 784, South Shore, KY 41175",Connie Howard,(606) 932-3949,choward3949@windstream.net,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.2700179,37.8393332,,,Suger Camp,"1076 Sugar Camp Rd., Lynn, KY 42071",Mark Hogge,(606) 473-5301,hoggeboys@windstream.net,,Greenup,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.7483892,38.504077,A,Yes,Grumpy Bavarian,"58 Tom Road, Wurtland, KY 41144-",David Sterckle,(606) 547-1696,grumpybavarian54@gmail.com,,Greenup,Kentucky Nursery Licenses 2021-2022,Unknown,1
-82.7764671,38.520002,A,Yes,Sweet Bee Gardens,"159 Critter Lane, Greenup, KY 41144-",Shane Fields,(606) 694-4100,info@sbgardens.biz,,Greenup,Kentucky Nursery Licenses 2021-2022,Unknown,1
-82.871987,38.630955,,No,Greenup Country Area Technology Center,"143 Musketeer Drive, Greenup, KY 41144",Gary Blevins,,gary.blevins@greenup.kyschools.us,,Greenup,"Ag FFA Instructors, POWER counties",Unknown,1
-82.871987,38.630955,,No,Greenup County High School,"196 Musketeer Drive, Greenup, KY 41144",Carrie Davis,,carrie.davis@greenup.kyschools.us,,Greenup,"Ag FFA Instructors, POWER counties",Unknown,2
-82.9582284,38.72091,,Yes,Howard's Greenhouse,"Rt 2 Box 96A, South Shore, KY 41175",Ishmel and Connie Howard,6069323949,choward@zoomnet.net,,Greenup,KGA Commercial Directory,Unknown,3
-86.7268144,37.8485161,,,Crooked Creek Farms,"2630 Happy Hollow Road, Hawesville, KY 42348",Chelsea Williams,(270) 935-0201,chelsea@crookedcreekfarms.com,www.crookedcreekfarms.com,Hancock,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.7268144,37.8485161,,,Crooked Creek Farms,"2630 Happy Hollow Road, Hawesville, KY 42348",Chelsea Williams,(270) 935-0201,chelsea@crookedcreekfarms.com,www.crookedcreekfarms.com,Hancock,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.8971092,37.9358923,,,Daniel Family Farms,"135 Nancy Avenue, Lewisport, KY 42351",James Daniel,(270) 295-7254,fivegallonfarms@yahoo.com,,Hancock,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.944201,37.918141,,,Daniel W Duncan,"380 Speaks Lane, Lewisport, KY 42351",Daniel Duncan,(270) 295-3294,Dun36@hotmail.com,,Hancock,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.883918,37.919359,A,Yes,Marcus Allen,"420 Poplar Grove Road, Lewisport, KY 42351-",Marcus Allen,(270) 302-1819,mallen@storm-ins.com,,Hancock,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.797806,37.765568,A,Yes,Outback Acres,"1565 Virgil Brown Rd, Howesville, KY 42348-",Raymond Scott Hagen,(270) 256-9595,,,Hancock,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.7875884,37.9001843,A,Yes,Pat's Plants & Pottery,"320 Great Country Estates, Hawesville, KY 42348-",Patricia Hagman,(270) 927-6801,pfhagman@bellsouth.net,,Hancock,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.9040185,37.7554811,A2002?0175,No,John Hardin High School Agriscience Department,"384 WA Jenkins Rd; Elizabethtown, KY 42701",,(270) 769?8906,brandon.davis@hardin.kyschools.us,,Hardin,KOAP Open Record Req. GHs,Unknown,1
-85.99712,37.564131,,,Peerce Farm & Greenhouses,"116 Peerce Lane, Glendale, KY 42740",Blanche Peerce,(270) 369-6778,bjmpeerce@aol.com,,Hardin,Kentucky Proud Greenhouse Growers 2021,Unknown,2
-85.9590133,37.8621639,,,Chef Maria's Greek Deli,"1876 Preston Street, Radcliff, KY 40160",Maria Bell,(502) 821-0275,chefmariabell@gmail.com,www.chefmariasgreekdeli.com,Hardin,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.0155654,37.4896168,,,Sunshine & Blossoms Greenhouse,"8183 Flint Hill Road, Sonora, KY 42776",Chasity Logsdon,(270) 619-3808,Sunshineandblossomsgreenhouse@gmail.com,www.sunshine-blossoms-greenhouse.business.site,Hardin,Kentucky Proud Greenhouse Growers 2021,Unknown,2
-85.8841203,37.4995574,,,Jordan Greenhouses,"13287 S Dixie Hwy, Upton (Hardin), KY 42784",Dennis Jordan,(270) 763-6572,dennis.jordan1@gmail.com,,Hardin,Kentucky Proud Greenhouse Growers 2021,Unknown,2
-85.9590133,37.8621639,,,Chef Maria's Greek Deli,"1876 Preston Street, Radcliff, KY 40160",Maria Bell,(502) 821-0275,chefmariabell@gmail.com,www.chefmariasgreekdeli.com,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.9517504,37.8038759,,,Bees & Blooms,"1902 Rogersville Road, Radcliff, KY 40160",Leslie Mann,(270) 300-6107,lkmann812@hotmail.com,n/a,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.981812,37.759911,,,Dry Creek Nursery,"6938 Rineyville Road, Rineyville, KY 40162",Kaya Winchell,(270) 505-2320,drycreek33@gmail.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.1141045,37.7661385,,,Rineyville Farmers' Market,", Rineyville, KY 40162",Kaya Winchell,,drycreeknursery@outlook.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.0195718,37.8505348,,,A & S Smart Farm,"3260 Fort Avenue, Vine Grove, KY 40175",Alfred Todd,(270) 828-3830,msghooah@gmail.com,www.anssmartfarm.com,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.9435746,37.9995164,,,West Point Farmers' Market,", West Point, KY 40177",Gary Masterson,(502) 922-4222,Gary23502@gmail.com,www.facebook.com/West-Point-KY-Farmers-Market-2039729236355193/,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.8649408,37.7030646,,,Hardin County Farmers Market,", Elizabethtown, KY 42701",Brenda Thomas,,jbthomas25@gmail.com,www.hardincountyfarmersmarket.com,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.013584,37.709652,,,Fallen Maple Farm,"7694 Long Grove Road, Elizabethtown, KY 42701",Katie Thomas,(270) 862-9509,fallenmaplefarm1@gmail.com,www.fallenmaplefarm.com,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.9597,37.694825,,,Sugar Ridge Farm,"5011 Saint John Rd, Elizabethtown, KY 42701",Jessie Taylor,(270) 853-0496,jjester1040@gmail.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.023698,37.64723,,,Wilmoth Family Farms & Market,"2533 North Long Grove Road, Cecilia, KY 42724",Jennifer Wilmoth,(270) 234-6945,Wilmothfamilyfarms@gmail.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.011636,37.666539,,,Soggy Bottom Farm,"4055 Hardinsburg Road, Cecilia, KY 42724",BJ (Barry) Wiglesworth,(270) 868-2915,soggybottomfarm270@gmail.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.99712,37.564131,,,Peerce Farm & Greenhouses,"116 Peerce Lane, Glendale, KY 42740",Blanche Peerce,(270) 369-6778,bjmpeerce@aol.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,3
-85.9913395,37.568375,,,Kerr Farms,"1149 White Mills Glendale Rd, Glendale, KY 42740",Judy Kerr,(270) 369-6718,jfkky@aol.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.9054954,37.6001555,,,Modern Heritage Farm,"200 Bell Avenue, Glendale, KY 42740",Jessica Hodges,(270) 763-3551,modernheritagefarm@gmail.com,https://www.localharvest.org/modern-heritage-farm-M75902,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.0155654,37.4896168,,,Sunshine & Blossoms Greenhouse,"8183 Flint Hill Road, Sonora, KY 42776",Chasity Logsdon,(270) 619-3808,Sunshineandblossomsgreenhouse@gmail.com,www.sunshine-blossoms-greenhouse.business.site,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,3
-85.8841203,37.4995574,,,Jordan Greenhouses,"13287 S Dixie Hwy, Upton (Hardin), KY 42784",Dennis Jordan,(270) 763-6572,dennis.jordan1@gmail.com,,Hardin,Kentucky Proud Greenhouse Products 2021,Unknown,2
-85.832766,37.6460486,A,Yes,Bare Roots Nursery,"485 Alexander Dr., Elizabethtown, KY 42701-",Dorsey Stapleton,(270) 763-9963,dorsey.stapleton@windstream.net,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.882673,37.7034779,B,Yes,Bluegrass Garden Center and Landscaping Inc.,"626 Westport Road, Elizabethtown, KY 42701-2748",Hugo Davis,(270) 737-5222,treesr1@bbtel.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.093743,37.677521,A,Yes,Color Me Mod Flower Farm LLC,"836 Horn Road, Cecilia, KY 42724-",Lisa Hamrick,(425) 315-2238,colormemod@gmail.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.981812,37.759911,A,Yes,"Dry Creek Nursery, LLC","6938 Rineyville Road, Rineyville, KY 40162-",Kaya Winchell,(270) 505-2320,drycreeknursery@outlook.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.013584,37.709652,A,Yes,Fallen Maple Farm,"7694 Long Grove Rd, Elizabethtown, KY 42701-",John Thomas,(270) 763-3018,jbthomas25@gmail.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.7841035,37.6736197,A,Yes,Goodin's Gardens,"1698 Middle Creek Rd, Elizabethtown, KY 42701-",Carol Goodin,(270) 268-3516,cgg1698@windstream.net,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.9107755,37.7351048,A,Yes,"Highland Sod Farm, Inc","1377 Hutcherson Lane, Elizabethtown, KY 42701-",James Jenkins,(270) 769-1005,highlandsod@gmail.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.99712,37.564131,A,Yes,Peerce Farm & Greenhouses,"116 Peerce Lane, Glendale, KY 42740-",Blanche Peerce,(270) 734-5182,peercegreenhouses@gmail.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.0155654,37.4896168,A,Yes,Sunshine and Blossoms Greenhouse,"8183 Flint Hill Rd, Sonora, KY 42776-",Hannah Logsdon,(270) 734-1365,sunshineandblossomsgreenhouse@gmail.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.770071,37.7424913,B,Yes,"Village Green Landscaping, LLC","6100 Bardstown Road, Elizabethtown, KY 42701-",Gary Phelps,(270) 737-7282,villagegreenlandscapeco@yahoo.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.038487,37.642994,A,Yes,Wilmoth Family Farms LLC,"1100 Wilmoth Lane, Cecilia, KY 42724-",Jennifer Wilmoth,(270) 234-6945,wilmothfamilyfarms@gmail.com,,Hardin,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.8538017,37.6192231,,Yes,Mother Earth's Greenhouse,"3451 Sportsman Lake Rd, Elizabethtown, KY 42701",Gary and Mary Jo Keen,5023697815,garykeen@kynet.org,,Hardin,KGA Commercial Directory,Unknown,1
-85.8208446,37.7178918,,Yes,Walker Greenhouses,"2718 Bardstown Rd, Elizabethtown, KY 42701-8521",Mike and Bob Walker,5027374663,mwalker@ne.infi.net,,Hardin,KGA Commercial Directory,Unknown,1
-83.1687571,36.8597223,,,Ferguson Farm,"304 Redbud Hill, Evarts, KY 40828",Geary Ferguson,(606) 909-1019,traumacop688@yahoo.com,,Harlan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.321848,36.8431441,,,"Harlan County Farmers' Market, LLC",", Harlan, KY 40831",Raymond Hartlove,,harlancountyfarmersmarket@gmail.com,www.harlancountyfarmersmarket.wordpress.com,Harlan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.276056,36.8851034,,No,Harlan County High School,"4000 US-119 , Baxter, KY 40806",Rachel Mason,,rachel.mason@harlan.kyschools.us,,Harlan,"Ag FFA Instructors, POWER counties",Unknown,1
-84.4681879,38.564989,,,Pathfinders Farm,"12417 Ky Highway 330 W, Berry, KY 41003",Laura Haggarty,,mizgreenjeans@gmail.com,www.pathfindersfarm.com,Harrison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.2907058,38.3824861,,No,Harrison County Schools,"308 Webster Avenue, Cynthiana, KY 41031",Austin Dacci Or Tammyy Klapheke,(859) 234-7110,austin.dacci@harrison.kyschools.us,www.harison.kyschools.us,Harrison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.3843829,38.5206283,,,Hopeful Hives Honey,"4953 KY Hwy 1032 East, Berry, KY 41003",Travis Workman,892342106,tbsaworkman@gmail.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.4681879,38.564989,,,Pathfinders Farm,"12417 Ky Highway 330 W, Berry, KY 41003",Laura Haggarty,,mizgreenjeans@gmail.com,www.pathfindersfarm.com,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.382301,38.5253889,,,Nichols' Homestead,"106 Gillespie Ave., Berry, KY 41003",Stacy Nichols,(859) 298-9915,sinichols41003@att.net,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3835477,38.5158033,,,Simple Life Farms,"188 Blake Lane, Berry, KY 41003",Edwin Gregory,18598130260,edwingregory13@gmail.com,https://www.facebook.com/Simple-Life-Farms-ky-181755362236239/,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.4020196,38.4630112,,,Flora Berry Farms,"498 Crows Ridge Road, Berry, KY 41003",Virginia Rudnicki,(859) 242-1542,vdrudnicki@gmail.com,www.floraberryfarm.com,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2941013,38.3903526,,,Harrison County Farmers' Market,", Cynthiana, KY 41031",Kathy Wright,(859) 234-9522,kathywbf@gmail.com,www.facebook.com/hcfmky/,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.278048,38.30435,,,Fryman Farm Produce,"417 Mt. Carmel Road, Cynthiana, KY 41031",Vickie Fryman,(859) 707-7133,frymanfarm@att.net,www.facebook.com/frymanfarmproduce,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.137639,38.3650775,,,Kelly & Zachary Fryman,"261 Dog Walk Rd, Cynthiana, KY 41031",Kelly & Zachary Fryman,(859) 298-5611,kdeere60@yahoo.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.1955,38.397266,,,Cherylton Farm,"655 Davis Lane, Cynthiana, KY 41031",Anthony Plumeri,(859) 234-3855,cplumeri@kymail.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2907058,38.3824861,,,Harrison County Schools,"308 Webster Avenue, Cynthiana, KY 41031",Austin Dacci Or Tammyy Klapheke,(859) 234-7110,austin.dacci@harrison.kyschools.us,www.harison.kyschools.us,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.353332,38.438929,,,Dell'Aacqua Farm,"4547 Kentucky Highway 36 West, Cynthiana, KY 41031",Janice Dell'acqua,(859) 234-4676,dellacquafarm@gmail.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2974182,38.3903836,,,Rose Farm,"2105 KY HWY 36 West, Cynthiana, KY 41031",Wayne Rose,(859) 298-5121,linway12@roadrunner.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2435821,38.3586364,,,Edward Rose,"1287 KY Highway 1940, Cynthiana, KY 41031",Edward Rose,(859) 588-1879,etrose6@gmail.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2935431,38.3813532,,,Harrison County High School Agriculture Department/FFA Farm,"320 Webster Avenue, Cynthiana, KY 41031",Savannah Robin,(859) 234-7117,savannah.robin@harrison.kyschools.us,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,3
-84.3795825,38.3094844,,,McDaniel Farm Co.,"5139 Us Highway 62 West, Cynthiana, KY 41031",Joe Mcdaniel,(859) 588-2415,mcdanielfarmco@roadrunner.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.15726,38.3692542,,,"Circle ""N"" Farms","1088 Hick Hardy Road, Cynthiana, KY 41031",Jerry Nichols,(859) 588-7115,nicholsweldinganderecting59@yahoo.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.4139426,38.367249,,,Irvin Homestead,"275 KY Hwy. 1842 West, Cynthiana, KY 41031",Irene Irvin,,irvinhomestead55@gmail.com,,Harrison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.4139426,38.367249,A,Yes,Applewood Creek Farm,"1547 KY Highway 1842 W, Cynthiana, KY 41031-",Allen Arthur,(859) 588-0810,arthura398@gmail.com,,Harrison,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.881723,37.2597195,A2001?0154,No,Hart County High School Agriculture Department,"1014 South Dixie Hwy., Munfordville, KY 42765",,(270) 524?9341,shaun.murray@hart.kyschools.us,,Hart,KOAP Open Record Req. GHs,Unknown,1
-85.7123085,37.2462294,,,"Barbour's Farm, LLC","1084 Halltown Road, Canmer, KY 42722",Andre L. Barbour,(270) 777-5881,barbourfreshmeat@hotmail.com,,Hart,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.8265459,37.1769763,,,Dennison's Roadside Market,"5824 South Jackson Hwy, Horse Cave, KY 42749",Paul & Kathy Dennison,(270) 786-1663,paulbdennison54@gmail.com,,Hart,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.7123085,37.2462294,,,"Barbour's Farm, LLC","1084 Halltown Road, Canmer, KY 42722",Andre L. Barbour,(270) 777-5881,barbourfreshmeat@hotmail.com,,Hart,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.066985,37.329115,,,Jericho Croft Farm & Nursery,"710 Jericho Church Road, Cub Run, KY 42729",Harold Stewart,(615) 367-3050,bewyzer@gmail.com,www.blueberrycroft.com,Hart,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.8993635,37.194924,,,Rebel Ridge Gardens,"795 London Pace Sink Rd, Horse Cave, KY 42749",Bill & Pat Switzer,(270) 786-4991,bswitzer@scrtc.com,www.rebelhome.net,Hart,Kentucky Proud Greenhouse Products 2021,Unknown,1
-85.881723,37.2597195,,No,Hart County High School,"1014 South Dixie Hwy, Mundfordville, KY 42765","Shaun Murray, Ashley Thomas",,"shaun.murray@hart.kyschools.us, ashley.thomas@hart.kyschools.us",,Hart,"Ag FFA Instructors, POWER counties",Unknown,2
-87.5900134,37.8361538,,,Henderson Farmers' Market,", Henderson, KY 42420",Brandy Boucherie,,hendersonkyfarmersmarket@gmail.com,www.facebook.com/hendersonfarmersmarket,Henderson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-87.5470314,37.7520473,,,Hillcrest Baskets & Greenhouse,"4201 Anthoston-Frog Island Road, Henderson, KY 42420",Karen O'Nan Martin,(270) 577-7575,karenhillcrest@excite.com,www.hillcrestbasketsgreenhouse.com,Henderson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-87.4281842,37.7714638,,,First Fruits Farm,"12985 Tom Smith Road, Henderson, KY 42420",Mark & Pauline Allen,(270) 546-0222,firstfruitfarms@earthlink.net,,Henderson,Kentucky Proud Greenhouse Products 2021,Unknown,2
-87.6141254,37.8195733,,,Sutherland Corral,"1649 S. Main Street, Henderson, KY 42420",Angela Sutherland,(270) 844-2278,angela.ls@live.com,,Henderson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-87.4765125,37.6846811,,,CDB's Honey Farm,"5724 South Pleasant Valley Road, Robards, KY 42452",David & Charlotte Baumgartner,(270) 860-6136,dcbaumgartner@yahoo.com,,Henderson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-87.5431009,37.7440514,,,"Greenman Gardens, Inc.","3201 Walter Road, Robards, KY 42452",Alex Russell,(270) 454-1777,alex@gmangardens.com,,Henderson,Kentucky Proud Greenhouse Products 2021,Unknown,1
-87.5868287,37.8319708,B,Yes,Day's Garden Center,"200 South Alvasia Street, Henderson, KY 42420-",George Day,(270) 826-7498,daysgardencenter1@gmail.com,,Henderson,Kentucky Nursery Licenses 2021-2022,Unknown,1
-87.436394,37.778675,A,Yes,First Fruits Farm,"12793 Tom Smith rd., Henderson, KY 42420-",Pauline and Mark Allen,(270) 546-0222,recycle11@earthink.net,,Henderson,Kentucky Nursery Licenses 2021-2022,Unknown,1
-87.7069085,37.8292667,A,Yes,Winner's Circle Nurseries,"8124 Highway 268, Corydon, KY 42406-",Chad Denton,(270) 957-0235,denton912@yahoo.com,,Henderson,Kentucky Nursery Licenses 2021-2022,Unknown,1
-85.1698487,38.4301615,A2016?0126,No,Henry County Board of Education,"326 S. Main St New Castle, KY 40050",,(502) 845?8600,jim.masters@henry.kyschools.us,,Henry,KOAP Open Record Req. GHs,Unknown,1
-85.1574072,38.3897079,,,Atchison Lawn Care,"2025 Castle Hwy, Eminence, KY 40019",Kyle Atchison,(502) 814-2514,atchison.kyle@yahoo.com,,Henry,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.010418,38.329672,,,Wolcott & Barrett,"4410 Cedarmore Rd, Pleasureville, KY 40057",Tammy Barrett,,tammybarrett45@yahoo.com,,Henry,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-85.1119423,38.3119623,,,Maggie's Farm,"8933 Cropper Rd, Pleasureville, KY 40057","Melissa Christopherson, Walter Christopherson",(480) 861-3678,maggieshopsfarm@gmail.com,,Henry,Kentucky Proud Greenhouse Growers 2021,Unknown,1
